element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
Hf,-0.7963880278383837,-0.8088206246794432,0.42821756390922044,1.0022063627573228,-0.08468357628177127,-0.6631015458754032,1.2479231991075646,0.6739474293498827,0.7565470236733542,-0.2249533978923967,1.4839505609264059,-1.063451866468487,1.4028129292746843,0.4787643308211152,0.7993962423615999,1.9665887895462852,0.1914921611913995,-0.6870734195911372,1.302970928669533,1.8388357323916038,0.4104636905760077,0.20547158443374833,0.19044324987133593,-0.5043551410891386,1.0240783958619115,0.6374284369554735,-1.5361512321882995,-0.8475555637345822,0.7066618328099781,-0.19393652512732096,-0.19454852399557468,-0.3540873806802339,1.3087872885195881,1.2905368723877697,-0.4853117909252676,1.01539562994359,0.6408575859622803,0.31263821104729167,-0.6556922914058235,0.028427427209956085,-1.202895154678045,-0.5482488086824395
Ta,-0.6379470005793137,-0.9975068452278554,-0.012618053684374644,0.9234779593630597,-0.13783083260737258,0.022042621599826683,0.7625228719556542,0.7121236933416688,0.9392650291377479,-0.06888944379837382,0.5958294467478099,-1.1016942859293595,2.551291405148523,0.2741214538126828,1.192921843960001,-0.29802676940438316,-0.21079377594924897,-0.5624474248528217,0.39272641077287984,1.0029308216095607,1.3290926777763854,-1.202270630475616,-0.8021047104525004,1.5452472415717033,-0.43921565464163226,-0.1558561883056907,1.7433749949613992,0.08877421626851004,-1.3497404748493598,0.26337602848897235,0.5968614406519218,0.9293507542283571,-2.542105679311465,-1.26504949458548,0.05355841957877113,-1.9814688601546118,0.708211078799897,1.1503633425608326,0.8471874769562683,0.9273930208109159,1.7913367312014887,-1.762068835510927
W,-0.2740106795965794,-1.3648901107571927,-0.00033158990353935567,0.03918555801381962,-0.4201507674044785,-0.4805951616054995,0.9452377700996024,0.39075484695069385,0.9035077805774981,-1.1858612622308067,-2.3569948187581873,-0.3560689743575407,-0.7237659971378987,-0.4033736942558532,0.504021684875037,1.6427913313548126,-1.0395873791708974,0.23858551355529228,0.34765120502748204,-1.1426557267165183,0.8126046758492985,-0.5107465722992843,-0.044688994561912124,0.7637697641759917,-0.2531285740337144,0.37489734977042,-0.11107352052707772,0.7258453241906314,-0.8121506372545116,1.5885899844580034,0.7360550433273984,-0.7552652317268675,-0.35912929942573524,1.6458322611882035,1.9135950618822353,-1.1390619073956356,0.006417954512408163,-0.393958584103534,-0.1386357671320156,-0.20492410565808458,0.5050628298914005,0.9472669875451988
Re,-0.1924993291936371,-1.501974705862029,0.07257123214349534,-0.09938335424465461,-0.38896840701451874,0.13769652510269706,0.8032637355736268,-0.6348996566249211,0.9540578295608119,-1.053491251233675,-0.7851455647634774,-2.966227552081145,-0.7936605280396316,1.1852170012614862,0.987190065050881,0.002254521461986791,-0.5471220316042413,1.0150312458617428,-1.1429975322645862,-0.5726997605252049,-0.636846560315331,-1.3022655208710823,-0.46882078476822736,0.300118428423891,0.11901913795197608,-0.6597159217948284,-0.5802717348334306,0.3982585119265447,0.8312330608404943,-0.45900670998225857,-0.5834924043592856,0.1974967148632081,-0.890782362801546,-0.1768866880786644,0.2661145054971562,2.891395881358452,0.03652858654231527,0.8687825647092984,-0.30373668885104016,-0.9150003983749436,-0.17010875517820556,0.24179816124810202
Os,0.24338889628068053,-1.5003754181814404,-0.7494322881045465,-0.2762985023580566,-0.5593296098800672,1.4411568513133122,1.6169177034235063,-0.774780340017193,-0.29879948845266685,0.017067532781030605,0.11428809278302121,0.40834534040198395,0.38612920554932806,0.12442241763077863,0.524772632618596,0.6822349926432745,0.7760619977912944,0.585777038410586,0.7439588940507038,-1.813285744471426,-0.8967124569350335,0.4263581901952574,1.6522028594617173,0.7259606520068246,0.8443138751566912,0.6665683968726638,0.82266859106165,-1.5975789663656097,1.7838900956460113,-1.3958557245127752,1.5241827201173324,-0.41976687717510086,-1.186096464580699,0.317209750453833,-0.6273310526042357,-1.5314613362046148,-1.4208643358959352,-1.559081357395803,-0.6457994268968132,0.15869168938684214,-1.3623197755603542,-0.9723792176419647
Ir,0.3079468923548181,-1.457527029058692,-0.8371206866740275,-0.4440700560813547,-0.3935235500306791,1.0140987483292074,1.3961896368781246,-1.3552276281609643,-0.674494009626343,0.2308733207681102,0.10578519973307048,0.31061430186195416,0.48715575178736464,-0.28950464198563053,-0.920779460102431,0.49678798959312254,0.8472794798602393,0.9786567444453405,0.25009972891621585,-0.3227809793876347,-1.1017676554373557,0.04540054902944696,-1.1087577923742804,0.8190535069817927,-1.7502472448876063,-0.6746423220225363,-2.4678606726929986,-1.0335222007132319,-2.1020577430298797,-1.2458944056089294,-0.17990190383136098,-0.534085817746226,0.343808774643185,1.3397384842373772,0.3726779742864141,1.284698043738436,-0.7333681220019157,1.0329489739571587,0.7698737219576756,2.111461509314111,2.1992840190489775,-0.04683840084286466
Pt,0.5179812464176353,-1.2688911147666975,-1.2179991732450737,-0.4110902344040638,-0.7265842888008198,0.515654715037012,1.5225263481678162,-1.5575331808255681,0.38283241917827854,0.4455193688566843,-0.4610212740055465,0.5869881394426896,1.3637969802836962,-0.40572600199226044,-0.7420695488109554,0.8327340383143844,0.6607255972939085,1.0340457058695036,-0.19248528566118858,0.4303840391627855,1.1067167226290922,-1.181409164515431,-1.4973014235942295,-1.6530103135829601,0.8313361101063834,-0.7371925546077807,2.7313041480269264,-0.2103310228888755,0.07917691173659236,1.1303997817248976,-0.43984342251519243,0.37843911826092064,1.3750858950264084,-0.052707223489561986,0.5326942538338436,0.9626750375479043,0.13425634359156316,0.7536066869528955,1.8565104936041796,-2.4636571353265095,0.29425293170832284,-0.36056437870757446
Au,0.8500508530760627,-0.6040671131485527,-1.8047621758642023,-0.9701341709409921,-0.8429448577950827,-0.07245857035035147,1.5868758368923201,-1.9661102082551623,-0.1421915486320506,0.047409283746944794,-0.4670388943807294,-0.43568556474043935,-0.22857945886690453,-0.9067699995603481,0.864190953184876,-0.1477025509320677,-1.4748275238991657,-1.0468984933066319,0.5987309065392132,2.477912572828113,1.3443232294593213,-1.1820844186580428,1.8364724378567512,-0.7762422133258449,0.828995407880639,0.03022166913975617,-0.6185773215208571,0.5785192481207457,-0.5310120882355643,-1.0325754357736643,2.3489628136198224,0.0845345299865409,-0.7931523364314155,-0.01777765372725333,-0.6774338089989066,-0.44895279130837634,0.5824912642055315,-0.6959260678185133,-1.1137629219344352,0.3658671980903632,-1.2904882919070109,0.7848610140627809
Hg,0.6896543985399665,-0.09510098285517284,-1.052218146617066,-0.9930715491517805,0.5016462551181291,-2.0390130864011984,0.5087083549338391,-1.9445821804190984,0.6138626499346569,-1.7466564500642194,-0.1007155661051403,-0.019379336069861326,0.37986155936240645,-1.9482365422773749,1.7536887326423132,-0.6532635560761837,0.06010328935097026,-1.6961768078566455,-0.6304464758637348,-2.017868562464251,-1.8958798336400393,1.0568651623484024,0.5066251711267454,-1.1655808977421152,0.39937186168266636,0.03376302767019934,0.5613811792030136,0.6270380080293302,0.010218388080189945,2.083319392857321,-1.8649248361731918,0.3181734306055353,-0.30543554792288474,0.00044012621994247205,0.3830005670558886,0.1760900990814826,-0.030962861058586817,0.7695868508068436,1.3024516287404084,0.6911900682532077,0.3443797667474035,-0.42029847679647286
Tl,0.13796215655903174,0.21528421025361189,-0.6127573688420349,0.48010155234928126,1.845067921984849,-1.7826112967763006,1.131398710131991,-0.5187854418737972,0.2344330975637369,-2.6215691425224996,-0.4193496262613692,1.5155034937280027,-1.0332409530024529,0.30617277524054143,-0.4264880720153512,-0.7166987310224517,0.3206027914856464,0.5802929408124744,0.019721476333639815,0.8665958454625654,0.42030234856354487,-0.9735636059860574,-0.12262830965557983,-0.2003310263309823,-0.7856683469932165,0.44634073604862584,0.017903018426620253,-1.9932520407684686,-0.690566271036628,-0.47236673852247674,0.7314111556258422,0.4366631423006983,-0.2390779163399903,-0.22451922384665457,-0.7418872789378921,0.22068904062884095,-0.6703931775035853,-1.4042103362823766,0.8473289129659726,0.1803586166961104,-0.048974647174444864,-1.214844985929386
Pb,0.08282951590484712,0.0032747083146015574,-1.1793318597405325,0.9060099600837036,1.256260186759117,-1.1479870950807691,0.1464662388965904,1.409741338500069,-1.364293169321797,-2.141469329406999,0.2725161262531115,-0.8695681715015328,-0.1453839195322633,0.34014451089880665,0.3445962841755551,1.6850773802522674,-0.791692966953018,0.7085603084052644,0.42501340546476135,0.27415994829861323,-0.14269091335421585,-0.28934676755910194,0.4057173113253786,-2.1634221752325304,-0.07753771483558157,-1.4348287477142763,-0.8002189394911289,0.3903778299165476,1.596694491031286,-0.25731508510190587,0.8313267411683984,1.088120877291729,-0.5321002002964068,-0.09242707151136396,0.6713667207355135,-1.5448932763316945,0.2728633461973203,1.5439034821014614,1.1102487789161553,0.3741905343665244,1.110511324241673,-0.7193110646121119
Bi,0.26709731026010497,-0.12462210065124278,-1.4984719998121532,1.1735648424711123,0.7364088516317269,-1.0726927753398454,-0.29138589967412243,1.1531224237152553,-1.4289893028263918,-1.9882920547656813,-0.6907068937013084,-0.058410773031874974,1.9683590300408105,1.0053348119751502,0.8596703197524505,-0.06916543110983932,-0.538276205681867,-0.5123351653858459,-0.2517923243262454,-0.5193184753866935,-0.05249872853500102,-0.445781665283025,0.28605665926333523,2.006906168184629,-0.6288297469503533,-0.21917047433593725,-0.9027764638464882,-0.1686671702025655,0.3882988294875643,1.0583870709069108,-0.7649168080452274,-0.01755716091407377,1.6893174114915972,-0.6917189655067921,0.1755182186990588,0.6627787804976057,0.904021330961042,-0.7950835139129226,-1.4316549807872643,0.3762174395460491,-1.819863721003988,1.4734654494121369
Po,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
At,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ac,-1.2470064994494003,0.8252809741066832,-0.6606697764099915,0.07571283023161947,-0.21229291294313637,1.3637209554529985,-0.47145461484843965,1.6348904593914038,-0.20649156404184218,0.32257537093382294,-0.9084071742595428,0.022379947154521105,-0.4269398360091535,0.28511252782558977,-0.30521905969572344,0.7357703438201383,-0.9722030315559642,0.2413286841702788,-1.7935782478912854,0.45512742927171684,-0.4374559272208813,0.7095364220255226,-0.11413800981571821,-0.6579127418411906,1.5319277771682471,1.473459636155857,-2.9245299828417264,-0.15963202029998053,-0.3550206801305978,1.567064200273735,-1.284127834740495,-1.3133108446163804,-0.7915047249577041,-1.4185207876761605,-2.986544376033373,0.14519790144268233,0.1634628697707688,0.03878196701849849,1.4430451011302403,0.44087709628085126,0.5416901442881036,0.301052979318952
Th,-1.3510822829267974,0.25151753619982814,-0.052389845100251124,0.8406439149871197,-0.4453867721542872,0.6183370164209284,-0.9344919548533475,-0.4423814856081149,-0.9227106220312568,0.8330346586339318,-0.17826082222249962,0.21799285590001147,-0.5732310659976168,-0.1685715744564441,-1.1363389564381914,-0.43815515833382346,-0.9603586401050828,-0.7383083792920112,0.2310203921660636,-0.01575710385384961,0.27452950089737965,-0.6730081056143643,0.9432730680957689,-1.1130226033907633,0.8569781130064791,1.2436056102740385,-0.9075818896166783,-0.9911532674279455,-1.2406552218131532,2.61325451713997,-0.2435309632438281,0.01513579632342,0.13371682068510035,1.9888830570485687,1.913710123247611,-0.9361159513799491,0.9578069470760553,-1.0272778548473838,0.990995734671137,1.0555186083409496,-0.49174122707551887,-2.318125814925996
Pa,-1.1929679293060915,0.17320257137096845,0.12889429923793058,0.991239689383004,-0.5233337769660178,2.021175175208657,-0.5314729528578498,0.3777202492157445,2.200920957787945,-0.16101121851065622,0.4385757232059588,1.0759432443241312,-0.6591959308420611,-0.7116555454223075,-0.4268748544600871,-1.0067223247994068,0.189250705919962,-0.14710319216669748,-0.456718753829569,-0.48606343579972516,-0.35603703965137795,-0.321167664712193,-1.2082767230916458,0.06471362673567375,1.4743898978655499,-0.5727659872758417,-0.30632827640938354,0.17877066780783643,-0.7898824876950011,0.6464288465870057,-0.5530536535329734,0.9408479727474698,-1.6612705834596955,0.7915670500823087,-1.2426847939234804,-1.4346775288264555,-0.9686046204516404,-0.28154652644257305,-1.9539073906012023,0.180990633838534,1.271672183729632,1.1620612461352984
U,-1.3163764752548828,-0.3193209681835021,0.28187367094068794,0.5134094180225005,0.5022938047944371,0.3930068236894709,-0.7381979026652237,-0.7885006504841088,-0.7373870728120224,0.4201504351241599,-1.0830096173751644,0.3096068178181727,-2.2998410867484074,0.06934772021392965,1.0145036411968253,-0.7024221962259767,-0.6376775734303419,-2.7407705027826883,-0.2197848311525755,-0.10156415929710617,0.3884531099965277,0.6542238324162959,-1.5785203819195859,-0.1892207378074415,1.1501926490105603,0.13751775410982103,0.30333644216853295,-1.678917276029884,0.41449838283491763,0.3423443454813107,0.46778196842500286,-0.5392300308725752,-0.7101125703000163,1.2763529368683137,0.37918028081687966,0.3864743690272954,1.0357420929988166,1.7284108067750295,0.5775211767645237,-1.2753104452808137,-0.9721770684503874,0.4236215034190838
Np,-1.2211845533350008,0.35967052021988083,-0.025269031243493504,0.9185346204758175,-1.2261318153243468,0.662784383501513,-1.1266198927420836,0.06627137498149556,-0.7422780541175568,0.7833945770459391,-0.4206640032479039,0.5451301674748948,-0.8681357559920038,0.157765729658671,-0.6692790622818695,-0.49686151033119696,-1.200686937800283,-0.6218537117230254,0.48891602407496937,-0.37883852122414935,-0.4707523847455036,-0.34501015973542076,0.18656425952399172,-0.15898593489508323,0.4317068324007493,-0.6457376036271913,0.4526326527634097,-1.7068672477459574,1.2127765845549958,-1.1159604864236592,-0.05079801828300063,0.4206289010573282,-1.5239895777344716,-2.3702277071894597,1.709147162762736,-1.4274719567051897,0.11232667666998798,0.9035395367398007,0.03741733042962146,-0.817757589787761,0.035578214603153524,0.8971810028768084
Pu,-1.348411383645346,0.14614130549415566,0.5872983005200253,0.7834470842027359,-1.5384557257698406,0.5912891869719925,-0.80374800094506,-0.28182473114243356,-0.7973962638692249,1.043549766893725,-0.249217669758139,0.6801417245619664,-1.4973492417836276,-0.20451167185608482,0.3907149834893566,-0.8899373685994619,-1.1083614621191087,-0.2647171491089971,0.4400591943842986,-0.21490030886258243,-0.7003465568167829,-0.49563663361081783,-1.4214252722822756,0.3367594090035183,0.10230774217068819,0.11999060063029443,-0.612942843250798,0.7066134217055996,1.1666313699026176,-1.098524507810426,0.7974848221922477,-0.8673981622502765,1.925096208589154,-1.580115296066939,0.4238246621678109,1.9820509019423578,1.2363360388589115,0.043423197508847884,0.6553326575314209,0.9627445302892156,-0.18279434744343764,-2.0251654867880093
Am,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Es,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
